id,purchase_url,status
"36280","https://www.flipkart.com/printcorners-full-sleeve-solid-women-jacket/p/itm46e44877860ae?pid=JCKG7YN683BZYXGJ&cmpid=product.share.pp&_refId=PP.19bf89f8-3def-4a2d-acd7-3ce3b16fb739.JCKG7YN683BZYXGJ&_appId=WA","500"
"36292","https://www.flipkart.com/flyind-vogue-outfit-full-sleeve-printed-men-sweatshirt/p/itm5a31bef7dc192?pid=SWSH4E9KHDXGZJ6B&cmpid=product.share.pp&_refId=PP.c68847af-ec61-45d4-98e6-27156621d3e8.SWSH4E9KHDXGZJ6B&_appId=CL","500"
"36433","https://www.flipkart.com/fashfun-shirt-pant-co-ords-set/p/itm7c6ed2c5c7954?pid=AZTH53XEHETZAFAS&cmpid=product.share.pp&_refId=PP.5bf0dab2-c067-4452-84fa-af0eaf9f83e3.AZTH53XEHETZAFAS&_appId=CL","500"
"36473","https://www.flipkart.com/breil-fort-collins-full-sleeve-solid-women-jacket/p/itmd3ae8acdc0009?pid=JCKH44NRRCTHUMYG&lid=LSTJCKH44NRRCTHUMYGYLILZ5&marketplace=FLIPKART&q=best+jackets&store=clo%2Fqvw%2Fz0g%2Frwo&srno=s_1_13&otracker=search&fm=Search&iid=2c54f8f7-06ab-4ad6-80ab-64bd06c91598.JCKH44NRRCTHUMYG.SEARCH&ppt=sp&ppn=sp&ssid=6va7pdpmr40000001736509647716&qH=22ed749d7050eb29","500"
"36474","https://www.flipkart.com/flyind-vogue-outfit-full-sleeve-printed-men-sweatshirt/p/itmc2391ebd43285?pid=SWSH4E9KHDC5KUHH&cmpid=product.share.pp&_refId=PP.63cacb29-35cf-4271-bf86-bdb18a703098.SWSH4E9KHDC5KUHH&_appId=CL","500"
"36502","https://dl.flipkart.com/s/SAQQxPuuuN2","500"
"36722","https://www.flipkart.com/bruton-modern-trendy-sneakers-shoes-men/p/itmcee4101a49542?pid=SHOGHFG2HGYZHWHY&cmpid=product.share.pp&_refId=PP.fe73683b-a9db-4c7a-a924-288a625f3be2.SHOGHFG2HGYZHWHY&_appId=CL","500"
"36857","https://www.flipkart.com/breil-fort-collins-full-sleeve-colorblock-men-jacket/p/itm186473bd7ff87?pid=JCKH3FBPBUVHXWWH&cmpid=product.share.pp&_refId=PP.c2560fd4-328a-45e6-838f-16e89f400be5.JCKH3FBPBUVHXWWH&_appId=CL","500"
"37086","https://www.flipkart.com/satsun-wool-blend-poncho/p/itmexeb7bhgvwvna?pid=PONEXEB7HHMS6VD4&cmpid=product.share.pp&_refId=PP.4502cd0f-ac56-4cb9-9b93-8ac240ce2dbd.PONEXEB7HHMS6VD4&_appId=CL","500"
"37354","https://www.flipkart.com/samu-embroidered-bollywood-chiffon-saree/p/itm43d1c00fa27cc?pid=SARH3GFYHUW5ZTPH&cmpid=product.share.pp&_refId=PP.9a1120ae-b317-41f4-bd65-155a11730560.SARH3GFYHUW5ZTPH&_appId=CL","500"
"37357","https://www.flipkart.com/tandul-regular-fit-women-brown-trousers/p/itm72774faca44d7?pid=TROGZUGJQYGC8FUN&cmpid=product.share.pp&_refId=PP.3f405285-568a-41a3-b212-86e7194076d3.TROGZUGJQYGC8FUN&_appId=CL","500"
"37649","https://www.flipkart.com/taxila-nova-hair-straightener-plus-curler-machine-women-pink/p/itm5f6827e077a6d?pid=HCRGCZTCYJZPMVGX&cmpid=product.share.pp&_refId=PP.6d92bdc5-6eed-408c-a103-9fbca081218f.HCRGCZTCYJZPMVGX&_appId=CL","500"
"37781","https://www.flipkart.com/breil-fort-collins-full-sleeve-applique-men-jacket/p/itma78d8cfdf5afe?pid=JCKH3YKGKFXHGVAH&cmpid=product.share.pp&_refId=PP.dc0ddba8-9664-445e-9895-797739c40de7.JCKH3YKGKFXHGVAH&_appId=CL","500"
"38034","https://dl.flipkart.com/s/7uZhdYNNNNhttps://dl.flipkart.com/s/zNtJIEuuuN","404"
"38055","https://www.flipkart.com/amytel-10000-mah-25-w-mini-pocket-size-power-bank/p/itme4d86be8d6296?pid=PWBH49W4JCHNJTCR&cmpid=product.share.pp&_refId=PP.8c968593-03ac-4e22-9751-8f3f5bbe7d38.PWBH49W4JCHNJTCR&_appId=CL","500"
"38064","https://www.flipkart.com/rv/orderDetails?grocery=false&hyperlocal=false&item_id=333155716607081102&link=MyOrders&order_id=OD333155716607081100&unit_id=333155716607081102000","400"
"38326","https://www.flipkart.com/boldfit-clothing-sleeveless-solid-women-jacket/p/itmb8ed4aee9fa26?pid=JCKH5WUN2YCGNGYF&lid=LSTJCKH5WUN2YCGNGYFAHMAXM&marketplace=FLIPKART&q=best+jackets&store=clo%2Fqvw%2Fz0g%2Frwo&srno=s_1_21&otracker=search&fm=Search&iid=en_Jgxte5hLUUvXz3Pw4VKuapasF5zmKHJiodQ30EtzWbyR4DTUBsHz_k2JDw_ySq2JyWU8R7IAqK18G0hTRwEd6Q%3D%3D&ppt=sp&ppn=sp&ssid=6va7pdpmr40000001736509647716&qH=22ed749d7050eb29","500"
"38389","https://www.flipkart.com/collection-detail?wlSource=share_link&cid=wl_a7kp22varnui44mh2v2qsnjsgdb373wd_69fy5z594i&_refId=wl_a7kp22varnui44mh2v2qsnjsgdb373wd_69fy5z594i_z22nwckml3&_appId=CL","400"
"38615","https://www.flipkart.com/breil-fort-collins-full-sleeve-solid-men-jacket/p/itm50f856ca7a617?pid=JCKH3FBPGKVZZSWX&cmpid=product.share.pp&_refId=PP.c7b9fd52-0706-4ab1-99da-3d36fb6d2374.JCKH3FBPGKVZZSWX&_appId=CL","500"
"38906","https://www.flipkart.com/techpunch-100-best-quality-audio-speaker-hands-free-calling-all-device-bluetooth-wired/p/itma29ca7108633b?pid=ACCGSYX7JGPXWHAR&cmpid=product.share.pp&_refId=PP.1a63d449-f9be-45d9-8808-fb7123ba6010.ACCGSYX7JGPXWHAR&_appId=WA","500"
"38913","https://www.flipkart.com/lee-cross-men-solid-casual-white-shirt/p/itm9b232046d306e?pid=SHTG5W7Y2WRFR5PP&cmpid=product.share.pp&_refId=PP.c2265284-5704-4d02-9f64-a2fd0c9fa660.SHTG5W7Y2WRFR5PP&_appId=CL","500"
"38990","https://www.flipkart.com/rv/orderDetails?grocery=false&hyperlocal=false&item_id=333287627590837100&link=MyOrders&order_id=OD333287627590837100&unit_id=333287627590837100000","400"
"38993","https://www.flipkart.com/amytel-10000-mah-25-w-mini-pocket-size-power-bank/p/itme4d86be8d6296?pid=PWBH49W4JCHNJTCR&cmpid=product.share.pp&_refId=PP.1380e7b3-7522-409a-82de-09d21ec728ce.PWBH49W4JCHNJTCR&_appId=CL","500"
"39015","https://dl.flipkart.com/s/9YDx!eauuuN","500"
"39127","https://www.flipkart.com/roadster-full-sleeve-printed-men-sweatshirt/p/itmf7211538d6caf?pid=SWSH37GDESVMD2YH&cmpid=product.share.pp&_refId=PP.8db02c9c-0f07-49c4-9048-1034e7fcba6e.SWSH37GDESVMD2YH&_appId=WA","500"
"39175","https://www.flipkart.com/roxfid-full-sleeve-colorblock-men-jacket/p/itm4437657084f18?pid=JCKH27QPY2XHYFR3&cmpid=product.share.pp&_refId=PP.4034ede0-e62d-47f3-ac23-132cdb2aad29.JCKH27QPY2XHYFR3&_appId=CL","500"
"39315","https://www.flipkart.com/pond-s-super-light-gel-non-sticky-fresh-feel-moisturiser-hydrated-glow/p/itm35571e0bb4eff?pid=MSCG5ZGFYZJGTKF8&cmpid=product.share.pp&_refId=PP.31f67198-5751-42e1-9397-6d91bb570af8.MSCG5ZGFYZJGTKF8&_appId=WA","500"
"39398","https://www.flipkart.com/teewink-full-sleeve-solid-men-sweatshirt/p/itm64b26fa41e995?pid=SWSH547TC9WPUHJZ&cmpid=product.share.pp&_refId=PP.3a68b6a3-46f0-4d1e-ab67-9ab10a41e863.SWSH547TC9WPUHJZ&_appId=CL","500"
"39480","https://www.flipkart.com/breil-fort-collins-full-sleeve-solid-men-jacket/p/itm898f3db3aa08f?pid=JCKGSN6BZUG6QMSC&cmpid=product.share.pp&_refId=PP.c7db38c0-ed0b-46bf-85f1-4c6c4d138b3c.JCKGSN6BZUG6QMSC&_appId=CL","500"
"39522","https://www.flipkart.com/lee-tex-flared-women-black-jeans/p/itm798c778b5fcb8?pid=JEAGNYCSGQQQTNFF&cmpid=product.share.pp&_refId=PP.d1bfad73-b1b6-4862-a23a-20cf6659373b.JEAGNYCSGQQQTNFF&_appId=WA","500"
"39573","https://www.flipkart.com/dharmee-embellished-self-design-solid-plain-bollywood-silk-blend-lace-saree/p/itm639dfa55d8b5a?pid=SARH2VU6PUC7HHJU&cmpid=product.share.pp&_refId=PP.ad864962-a3ec-4f52-955c-cd8d052c3de5.SARH2VU6PUC7HHJU&_appId=CL","500"
"39589","https://www.flipkart.com/seminol-spice-set-plastic-steel/p/itm284a3bd596fa0?pid=CDSG8PGMTKCQVSSV&cmpid=product.share.pp&_refId=PP.eb003ec8-591d-48a7-965e-4b4d1b7bf0c8.CDSG8PGMTKCQVSSV&_appId=CL","500"
"39730","https://dl.flipkart.com/s/DtsKltuuuNTake","500"
"39914","https://www.flipkart.com/lee-tex-regular-fit-women-black-white-trousers/p/itme2cdd90fa9387?pid=TROGMGBJZUNU6CG6&cmpid=product.share.pp&_refId=PP.284362ab-84d0-411f-a5ce-bdc135b2fe50.TROGMGBJZUNU6CG6&_appId=CL","500"
"39953","https://www.flipkart.com/rk-creation-embellished-baluchari-satin-saree/p/itm9ace7b156cb2d?pid=SARH3FH2E5RVY2ZF&cmpid=product.share.pp&_refId=PP.76529435-99b7-4b3d-979e-acd234235f4d.SARH3FH2E5RVY2ZF&_appId=CL","500"
"40247","https://www.flipkart.com/f-ferons-best-buy-premium-deep-bass-sports-gym-running-stereo-headphone-bluetooth/p/itm1b24fe7e135db?pid=ACCFVQJZX5TYM8DR&cmpid=product.share.pp&_refId=PP.6f808508-2e68-4685-bd23-093e9c4ba150.ACCFVQJZX5TYM8DR&_appId=CL","500"
"40453","https://www.flipkart.com/techpunch-100-best-quality-audio-speaker-hands-free-calling-all-device-bluetooth-wired/p/itma29ca7108633b?pid=ACCGSYX7JGPXWHAR&cmpid=product.share.pp&_refId=PP.237ae2ea-e3fc-4a1d-aeed-228fac23e4d0.ACCGSYX7JGPXWHAR&_appId=CL","500"
"40477","https://healthplus.flipkart.com/tretin-0025-cream-30-gm-tretinoin-h-h-pharmaceutical-llp/medicine/6ydmqj","doubt"
"40606","https://www.flipkart.com/fashionandyouth-full-sleeve-solid-men-sweatshirt/p/itm26b03b501591d?pid=SWSH4HTFN2Z56GMD&lid=LSTSWSH4HTFN2Z56GMDNCI8SS&marketplace=FLIPKART&cmpid=content_sweatshirt_21931106292_x_8965229628_gmc_pla&tgi=sem&affExtParam1=ngRU3ZwmzYymyKVJfAjde2_p10744027&affid=atgwish","500"
"40628","https://www.flipkart.com/f-ferons-best-buy-premium-deep-bass-sports-gym-running-stereo-headphone-bluetooth/p/itm1b24fe7e135db?pid=ACCFVQJZX5TYM8DR&cmpid=product.share.pp&_refId=PP.1b94e4b2-9215-45a6-88b4-c70323344fff.ACCFVQJZX5TYM8DR&_appId=WA","500"
"40641","https://www.flipkart.com/roadster-full-sleeve-solid-men-jacket/p/itm9adf03ce86ed2?pid=JCKH78T7JCFAFSGZ&cmpid=product.share.pp&_refId=PP.e0562845-b13b-4a9e-904c-34fe33a1acc4.JCKH78T7JCFAFSGZ&_appId=CL","500"
"40672","https://www.flipkart.com/sadika-embroidered-bollywood-georgette-saree/p/itm97c1be63bffa6?pid=SARH6QQNH5GKEANF&cmpid=product.share.pp&_refId=PP.f4569fee-e731-42c0-a5b9-cccc187a0485.SARH6QQNH5GKEANF&_appId=CL","500"
"40826","https://www.flipkart.com/boat-airdopes-loop-clip-on-fit-air-conduction-tech-50hrs-battery-fast-charge-bluetooth/p/itm364b83f02d7cd?pid=ACCH4GKCNHFXQPSQ&cmpid=product.share.pp&_refId=PP.7683a58a-7841-4569-b35d-2a6738cd617e.ACCH4GKCNHFXQPSQ&_appId=CL","500"
"40834","https://www.flipkart.com/atomic-habits-paperback-1-january-2018-james-clear-author/p/itmd3a55e5bf85b7?pid=9785426758513&cmpid=product.share.pp&_refId=PP.85f90429-1d1f-4786-b98f-bc359fe688d4.9785426758513&_appId=CL","500"
"41275","https://www.flipkart.com/lee-cross-men-solid-casual-black-shirt/p/itmda30ab1718dee?pid=SHTGYTQRXCG4HGPY&cmpid=product.share.pp&_refId=PP.90faba2e-0de3-44cc-ba66-256dad3bf0c5.SHTGYTQRXCG4HGPY&_appId=WA","500"
"41616","https://www.flipkart.com/acne-sunscreen-spf-50-pa-uv-gel-all-skin-type-50-gm-pack1/p/itm068ecea664647?pid=SNRH7N47PGW9GHTH&cmpid=product.share.pp&_refId=PP.63ca7588-6402-4164-a4ab-943a370f918e.SNRH7N47PGW9GHTH&_appId=CL","500"
"41631","https://www.flipkart.com/khrist-effortless-elegance-self-winding-timepiece-assortment-auto-kinetics-classic-ease-portfolio-inside-revolving-gears-analog-watch-men/p/itmc35dee9ecdc58?pid=WATH2YD3KMGSYHJK&cmpid=product.share.pp&_refId=PP.70beb3e8-9f69-4d24-9d06-26254ad67135.WATH2YD3KMGSYHJK&_appId=CL","500"
"41754","https://www.flipkart.com/techmaze-trendy-latest-gen9-smartwatch-golden-pink-strap-hd-display-smartwatch/p/itm08f173dd6cfd0?pid=SMWHYJTUUG2CG7GG&cmpid=product.share.pp&_refId=PP.2e5c80d6-d21f-473c-a0e5-1dfa76d6f7a9.SMWHYJTUUG2CG7GG&_appId=WA","500"
"41801","https://www.flipkart.com/pollachief-ozji-men-lightweight-running-sport-shoes-outdoors/p/itmc9ca28a96723a?pid=SHOFVB84YHJKUDEU&cmpid=product.share.pp&_refId=PP.c9721c7f-fe85-4e5a-a594-3ae794965963.SHOFVB84YHJKUDEU&_appId=CL","500"
"41806","https://www.flipkart.com/lee-cross-men-solid-casual-light-blue-shirt/p/itm6aa8b48299f50?pid=SHTGYTQRXQ8FWRWX&cmpid=product.share.pp&_refId=PP.177894e1-74c6-478a-9005-b6f4becb5709.SHTGYTQRXQ8FWRWX&_appId=CL","500"
"41884","https://www.flipkart.com/roadster-full-sleeve-graphic-print-women-sweatshirt/p/itm7df3b642914d9?pid=SWSGVW5MPHG6HVHH&cmpid=product.share.pp&_refId=PP.c26624cf-e69f-4f47-8831-2fe7a16d75fd.SWSGVW5MPHG6HVHH&_appId=CL","500"
"42151","https://www.flipkart.com/roadster-full-sleeve-solid-men-jacket/p/itm3db54a95a752b?pid=JCKG8NFBNFNHVCQH&cmpid=product.share.pp&_refId=PP.5992d495-68b9-402c-bceb-f869a97ba3f7.JCKG8NFBNFNHVCQH&_appId=CL","500"
"42224","https://www.flipkart.com/pratham-sp-4-ultra-whitening-probiotics-teeth-toothpaste-50g-50-g/p/itmcd9f52f0f8060?pid=TPSH4ME4K2D9ZPX2&cmpid=product.share.pp&_refId=PP.853306e7-8dc9-4fdb-9782-07b03c05f841.TPSH4ME4K2D9ZPX2&_appId=CL","500"
"42571","https://www.flipkart.com/roadster-full-sleeve-solid-men-jacket/p/itm6cba4c8958162?pid=JCKGV7TBDEGHUJBP&lid=LSTJCKGV7TBDEGHUJBPGGH82Y&marketplace=FLIPKART&pageUID=1737036167323","500"
"42664","https://www.flipkart.com/theodore-3-pc-stainless-steel-knife-set-flower-design-kitchen-printed/p/itm5181d9ee82d53?pid=KHKGMZ3UZNRPGPQS&cmpid=product.share.pp&_refId=PP.082e5150-4715-4083-afa8-2bdfa360df15.KHKGMZ3UZNRPGPQS&_appId=com.instagram.android","500"
"42671","https://www.flipkart.com/search?q=puma+sneakers+men&sid=osp%2Ccil%2Ce1f&as=on&as-show=on&as-pos=1&as-type=RECENT&as-searchtext=puma%5C+sneaker&requestId=4c0e065c-24ab-4d00-ad29-633a00fadb20&suggestionId=puma+sneakers+men%7CMen%E2%80%99s+Casual+Shoes&otracker=AS_QueryStore_OrganicAutoSuggest_%7BPOSITION%7D_12_na_na_ps&isSearchQuery=true&p%5B%5D=facets.uk_india_size%255B%255D%3D10&pageUID=1736008799209&affExtParam1=7eRmvrFdpafMXMqXSm5uog_p10916368&affid=atgwish","400"
"42728","https://www.flipkart.com/bhola-steel-utensil-kitchen-rack-2-shelves-organizer-masala-box-pouches-multipurpose-holder-stand/p/itmd76aa7ad1df03?pid=KRKH2D2F2HDQPHTZ&cmpid=product.share.pp&_refId=PP.693cfd12-5a07-46ae-8de1-c16d8561c3b0.KRKH2D2F2HDQPHTZ&_appId=CL","500"
"42822","https://dl.flipkart.com/s/FPu30kuuuNh","500"
"42871","https://www.flipkart.com/vishmart-rl-sh1001-shaver-men-women/p/itmf47d310c58831?pid=SHVGSVZ5KV7KPBXH&cmpid=product.share.pp&_refId=PP.91ab0a9c-f8b9-4a93-8ace-1fed0168b081.SHVGSVZ5KV7KPBXH&_appId=CL","500"
"42923","https://www.flipkart.com/arrx-milk-can-bottle-color-changing-pink-shine-long-lasting-lip-gloss-peach/p/itme8e5127f9a9e9?pid=LGSGWSY9FXWPQZHN&cmpid=product.share.pp&_refId=PP.fa8322d1-9ffb-49e9-bcb2-eafbc275db0c.LGSGWSY9FXWPQZHN&_appId=CL","500"
"43066","https://www.flipkart.com/tvs-and-appliances-new-clp-store?affExtParam1=679492c1b3e84c039a0c4f42&affExtParam2=WEB--AIOS-2410977&pwsvid=679492c1b3e84c039a0c4f42","400"
"43109","https://www.flipkart.com/vuzzan-full-sleeve-printed-men-sweatshirt/p/itm5243bf4e4ff65?pid=SWSGHY63DGY3UG2H&affExtParam1=HPHC2604693&affExtParam2=xruNW9_p__p_&pwsvid=PW1735790527714SxruNW9RZ3lpd82Q","500"
"43303","https://www.flipkart.com/flyind-vogue-outfit-full-sleeve-printed-men-sweatshirt/p/itmc2391ebd43285?pid=SWSH4E9KAPCSDP8Z&cmpid=product.share.pp&_refId=PP.a8d9c365-7c3b-4afc-ba09-7e5fc081810a.SWSH4E9KAPCSDP8Z&_appId=CL","500"
"43396","https://www.flipkart.com/toroka-makeup-kit-combo-waterproof-matte-finish-product-pack-13/p/itm6ca116daff831?pid=MKTGZAFAJP4ZQPZS&cmpid=product.share.pp&_refId=PP.3475b296-d9de-4678-88f8-0435f8a2ccad.MKTGZAFAJP4ZQPZS&_appId=WA","500"
"43490","https://www.flipkart.com/breil-fort-collins-full-sleeve-solid-women-jacket/p/itm2d85781fb4c37?pid=JCKH2ZC3YDZKZHR3&lid=LSTJCKH2ZC3YDZKZHR3H13MYL&marketplace=FLIPKART&q=best+jackets&store=clo%2Fqvw%2Fz0g%2Frwo","500"
"43535","https://www.flipkart.com/search?q=puma+sneakers+men&sid=osp%2Ccil%2Ce1f&as=on&as-show=on&as-pos=1&as-type=RECENT&as-searchtext=puma%5C+sneaker&requestId=4c0e065c-24ab-4d00-ad29-633a00fadb20&suggestionId=puma+sneakers+men%7CMen%E2%80%99s+Casual+Shoes&otracker=AS_QueryStore_OrganicAutoSuggest_%7BPOSITION%7D_12_na_na_ps&isSearchQuery=true&p%5B%5D=facets.uk_india_size%255B%255D%3D10&pageUID=1736008799209&affExtParam1=7eRmvrFdpafMXMqXSm5uog_p10916368","400"
"43669","https://www.flipkart.com/roadster-full-sleeve-printed-men-sweatshirt/p/itme5dce19e0f779?pid=SWSG225G3UAJJQFJ&cmpid=product.share.pp&_refId=PP.e40b8062-dbc2-42fe-b6a8-b707cff9670d.SWSG225G3UAJJQFJ&_appId=CL","500"
"43701","https://www.flipkart.com/roadster-full-sleeve-printed-men-sweatshirt/p/itme5dce19e0f779?pid=SWSG225G3UAJJQFJ&cmpid=product.share.pp&_refId=PP.e261a610-10fb-4190-82f1-5ac1746f72a0.SWSG225G3UAJJQFJ&_appId=WA","500"
"43713","https://www.flipkart.com/breil-fort-collins-full-sleeve-solid-women-jacket/p/itmc2fe95011640f?pid=JCKH44NRVHNAPJ3F&lid=LSTJCKH44NRVHNAPJ3FX5COUU&marketplace=FLIPKART&srno=s_1_10&otracker=search&fm=Search&iid=2c54f8f7-06ab-4ad6-80ab-64bd06c91598.JCKH44NRHG4HSDGG.SEARCH&ppt=sp&ppn=sp&ssid=6va7pdpmr40000001736509647716&qH=22ed749d7050eb29","500"
"43810","https://www.flipkart.com/breil-fort-collins-full-sleeve-solid-men-jacket/p/itm39f0d2965d39c?pid=JCKGSN6B7HVMRAHD&cmpid=product.share.pp&_refId=PP.3cc5d0c6-ae54-4330-af99-be32e96285a0.JCKGSN6B7HVMRAHD&_appId=CL","500"
"43877","https://www.flipkart.com/flamekyzer-embroidered-bollywood-chiffon-saree/p/itm28fce726b1933?pid=SARH4M4UWZEJ9E89&cmpid=product.share.pp&_refId=PP.6ab36f39-472c-4270-95fd-6d98cc221ba1.SARH4M4UWZEJ9E89&_appId=CL","500"
"43939","https://www.flipkart.com/search?q=women+jewellery+set&marketplace=FLIPKART&as-show=on&sort=price_asc&pageUID=1737814537597","400"
"44143","https://www.flipkart.com/manavi-fashion-world-spiderman-24-images-digital-display-projector-cartoon-watch-kids-boys-girls/p/itmc1c618da99078?pid=WATH4WCBSDWZZZNV&lid=LSTWATH4WCBSDWZZZNVDRZFN2&marketplace=FLIPKART&q=Cutest+watches+for+kids&store=r18%2Ff13&srno=s_1_40&otracker=search&otracker1=search&fm=Search&iid=d6f41bc9-2160-430e-a2cc-76cfac5c226d.WATH4WCBSDWZZZNV.SEARCH&ppt=sp&ppn=sp&qH=5f8fd41cef87364b","500"
"44227","https://www.flipkart.com/houseofcommon-solid-plain-bollywood-organza-saree/p/itm0ba78700332b5?pid=SARH4Y7VHPHMFSNH&cmpid=product.share.pp&_refId=PP.b16b170c-5bdc-4d9d-8894-dae9c34def1c.SARH4Y7VHPHMFSNH&_appId=WA","500"
"44412","https://dl.flipkart.com/s/kHgs_wuuuNTake","500"
"44533","https://www.flipkart.com/siril-dyed-embellished-bollywood-chiffon-lace-saree/p/itm238394b0fa1df?pid=SARH3NQWSZGAGUKP&cmpid=product.share.pp&_refId=PP.c0b31c19-abe9-4863-84b5-9ce0bffaa811.SARH3NQWSZGAGUKP&_appId=WA","500"
"44595","https://www.flipkart.com/kammateswara-super-hero-action-figure-toy-set-10/p/itm732e48e5d2f87?pid=AFGGS8QV8VAZQQZX&cmpid=product.share.pp&_refId=PP.11a55ffe-39c8-4696-8357-8fe71353a157.AFGGS8QV8VAZQQZX&_appId=CL","500"
"44633","https://www.flipkart.com/shadesforyou-wayfarer-sunglasses/p/itmcd435d2011166?pid=SGLGHD","500"
"44836","https://www.flipkart.com/audio-video/headset/pr?sid=0pm%2Cfcn&p%5B%5D=facets.headphone_type%255B%255D%3DTrue%2BWireless&sort=popularity&param=866&hpid=WqCPtE2MbDEYEbYbttXC1qp7_Hsxr70nj65vMAAFKlc%3D&ctx=eyJjYXJkQ29udGV4dCI6eyJhdHRyaWJ1dGVzIjp7InZhbHVlQ2FsbG91dCI6eyJtdWx0aVZhbHVlZEF0dHJpYnV0ZSI6eyJrZXkiOiJ2YWx1ZUNhbGxvdXQiLCJpbmZlcmVuY2VUeXBlIjoiVkFMVUVfQ0FMTE9VVCIsInZhbHVlcyI6WyJHcmFiIE5vdyJdLCJ2YWx1ZVR5cGUiOiJNVUxUSV9WQUxVRUQifX0sImhlcm9QaWQiOnsic2luZ2xlVmFsdWVBdHRyaWJ1dGUiOnsia2V5IjoiaGVyb1BpZCIsImluZmVyZW5jZVR5cGUiOiJQSUQiLCJ2YWx1ZSI6IkFDQ0gzMktIS0haQTRIQkgiLCJ2YWx1ZVR5cGUiOiJTSU5HTEVfVkFMVUVEIn19LCJ0aXRsZSI6eyJtdWx0aVZhbHVlZEF0dHJpYnV0ZSI6eyJrZXkiOiJ0aXRsZSIsImluZmVyZW5jZVR5cGUiOiJUSVRMRSIsInZhbHVlcyI6WyJCZXN0IFRydWV3aXJlbGVzcyBIZWFkcGhvbmVzIl0sInZhbHVlVHlwZSI6Ik1VTFRJX1ZBTFVFRCJ9fX19fQ%3D%3D","400"
"44871","https://www.flipkart.com/search?q=pharmacist+exam+book&sid=bks&as=on&as-show=on&otracker=AS_QueryStore_OrganicAutoSuggest_1_16_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_16_na_na_na&as-pos=1&as-type=RECENT&suggestionId=pharmacist+exam+book%7CBooks&requestId=d016746a-039e-4474-938b-167b220b2adf&as-searchtext=pharmacist+exam+","400"
"44918","https://www.flipkart.com/flyind-vogue-outfit-full-sleeve-printed-men-sweatshirt/p/itmc2391ebd43285?pid=SWSH4E9KHDC5KUHH&cmpid=product.share.pp&_refId=PP.34670d9c-52ea-4ab6-9822-ba4b9c58b63e.SWSH4E9KHDC5KUHH&_appId=CL","500"
"44928","https://www.flipkart.com/eddy-hager-eh-226-olive-olive-day-date-analog-watch-men/p/itmef8bff11","500"
"44972","https://www.flipkart.com/dipesh-12-inch-spare-parts-plastic-sealing-machine-replacement-kit-elements-cloth-hand-held-heat-sealer/p/itma5250396f0ed3?pid=HSLGHVX9HDGHJ","500"
"44986","https://www.flipkart.com/roadster-full-sleeve-embroidered-men-jacket/p/itm36c12e334fcf0?pid=JCKH6ZP4TZJGQRMD&lid=LSTJCKH6ZP4TZJGQRMDAVTVSA&marketplace=FLIPKART&cmpid=content_jacket_21668990059_x_8965229628_gmc_pla&tgi=sem","500"
"44999","https://www.flipkart.com/reboot-ft3025-new-designer-square-dial-analog-watch-men/p/itm74283e","500"
"45063","https://www.flipkart.com/iik-collections-tencel-men-car-wheel-watch-spinning-rim-design-analog-boys/p/itm5d7cbb345e0ec?pid=WATH7ZHGFWXBSJWP&cmpid=product.share.pp&_refId=PP.ed1aa358-8f43-428b-9860-6f4bd8c1906f.WATH7ZHGFWXBSJWP&_appId=CL","500"
"45113","https://www.flipkart.com/overfly-double-tourbillon-automatic-skeleton-mechanical-flywheel-unique-dial-luxury-onola-analog-watch-men/p/itm6fb95f9cd7880?pid=WATGG6FVBEMZYDKH&cmpid=product.share.pp&_refId=PP.c9baee97-f686-4577-9238-42e6e7fea443.WATGG6FVBEMZYDKH&_appId=CL","500"
"45396","https://www.flipkart.com/breil-fort-collins-full-sleeve-solid-women-jacket/p/itmd3ae8acdc0009?pid=JCKH44NRRCTHUMYG&cmpid=product.share.pp&_refId=PP.efe4c064-c451-40b8-8ad9-7c841fc0747b.JCKH44NRRCTHUMYG&_appId=CL","500"
"45452","https://www.flipkart.com/teewink-full-sleeve-solid-men-sweatshirt/p/itm64b26fa41e995?pid=SWSH547TC9WPUHJZ&cmpid=product.share.pp&_refId=PP.152703cd-ba8c-42c4-8c11-9a1639347371.SWSH547TC9WPUHJZ&_appId=WA","500"
"45488","https://www.flipkart.com/breil-fort-collins-full-sleeve-solid-men-jacket/p/itm6a92afd907eb0?pid=JCKGSN6BSRGHNBGA&cmpid=product.share.pp&_refId=PP.3c5683ca-5f4d-4594-b03c-8a5f75cffa91.JCKGSN6BSRGHNBGA&_appId=WA","500"
"45722","https://www.flipkart.com/pond-s-super-light-gel-moisturiser/p/itmfhhrydqg5knyu?pid=MSCFHHRY9YJCV6YX&cmpid=product.share.pp&_refId=PP.ad47f5e1-0548-41fe-8567-fa1fa72e1195.MSCFHHRY9YJCV6YX&_appId=CL","500"
"46226","https://www.flipkart.com/divine-garden-phosphate-rich-organic-manure-fertilizer/p/itma6748f5b9277f?pid=FERH6PT6QFUZPJFH&cmpid=product.share.pp&_refId=PP.86dd24e2-1862-4800-a161-7cdccfd7366a.FERH6PT6QFUZPJFH&_appId=CL","500"
